Year,League,Statistic,Player_Name,Team,Value
1901,AL,Base on Balls,Dummy Hoy,Chicago,86.0
1901,AL,Batting Average,Nap Lajoie,Philadelphia,0.426
1901,AL,Doubles,Nap Lajoie,Philadelphia,48.0
1901,AL,Hits,Nap Lajoie,Philadelphia,232.0
1901,AL,Home Runs,Nap Lajoie,Philadelphia,14.0
1901,AL,On Base Percentage,Nap Lajoie,Philadelphia,0.463
1901,AL,RBI,Nap Lajoie,Philadelphia,125.0
1901,AL,Runs,Nap Lajoie,Philadelphia,145.0
1901,AL,Slugging Average,Nap Lajoie,Philadelphia,0.643
1901,AL,Stolen Bases,Frank Isbell,Chicago,52.0
1901,AL,Total Bases,Nap Lajoie,Philadelphia,350.0
1901,AL,Triples,Bill Keister,Baltimore,21.0
1902,AL,Base on Balls,Topsy Hartsel,Philadelphia,87.0
1902,AL,Batting Average,Ed Delahanty,Washington,0.376
1902,AL,Doubles,Harry Davis,Philadelphia,43.0
1902,AL,Doubles,Ed Delahanty,Washington,43.0
1902,AL,Hits,Charlie Hickman,Boston,193.0
1902,AL,Hits,Charlie Hickman,Cleveland,193.0
1902,AL,Home Runs,Socks Seybold,Philadelphia,16.0
1902,AL,On Base Percentage,Ed Delahanty,Washington,0.453
1902,AL,RBI,Buck Freeman,Boston,121.0
1902,AL,Runs,Dave Fultz,Philadelphia,109.0
1902,AL,Slugging Average,Ed Delahanty,Washington,0.59
1902,AL,Stolen Bases,Topsy Hartsel,Philadelphia,47.0
1902,AL,Total Bases,Charlie Hickman,Boston,288.0
1902,AL,Total Bases,Charlie Hickman,Cleveland,288.0
1902,AL,Triples,Jimmy Williams,Baltimore,21.0
1903,AL,Base on Balls,Jimmy Barrett,Detroit,74.0
1903,AL,Batting Average,Nap Lajoie,Cleveland,0.344
1903,AL,Doubles,Socks Seybold,Philadelphia,45.0
1903,AL,Hits,Patsy Dougherty,Boston,195.0
1903,AL,Home Runs,Buck Freeman,Boston,13.0
1903,AL,On Base Percentage,Jimmy Barrett,Detroit,0.407
1903,AL,RBI,Buck Freeman,Boston,104.0
1903,AL,Runs,Patsy Dougherty,Boston,107.0
1903,AL,Slugging Average,Nap Lajoie,Cleveland,0.518
1903,AL,Stolen Bases,Harry Bay,Cleveland,45.0
1903,AL,Total Bases,Buck Freeman,Boston,281.0
1903,AL,Triples,Sam Crawford,Detroit,25.0
1904,AL,Base on Balls,Jimmy Barrett,Detroit,79.0
1904,AL,Batting Average,Nap Lajoie,Cleveland,0.376
1904,AL,Doubles,Nap Lajoie,Cleveland,49.0
1904,AL,Hits,Nap Lajoie,Cleveland,211.0
1904,AL,Home Runs,Harry Davis,Philadelphia,10.0
1904,AL,On Base Percentage,Nap Lajoie,Cleveland,0.413
1904,AL,RBI,Nap Lajoie,Cleveland,102.0
1904,AL,Runs,Patsy Dougherty,Boston,113.0
1904,AL,Runs,Patsy Dougherty,New York,113.0
1904,AL,Slugging Average,Nap Lajoie,Cleveland,0.552
1904,AL,Stolen Bases,Harry Bay,Cleveland,38.0
1904,AL,Total Bases,Nap Lajoie,Cleveland,305.0
1904,AL,Triples,Joe Cassidy,Washington,19.0
1904,AL,Triples,Buck Freeman,Boston,19.0
1904,AL,Triples,Chick Stahl,Boston,19.0
1905,AL,Base on Balls,Topsy Hartsel,Philadelphia,121.0
1905,AL,Batting Average,Elmer Flick,Cleveland,0.308
1905,AL,Doubles,Harry Davis,Philadelphia,47.0
1905,AL,Hits,George Stone,St. Louis,187.0
1905,AL,Home Runs,Harry Davis,Philadelphia,8.0
1905,AL,On Base Percentage,Topsy Hartsel,Philadelphia,0.409
1905,AL,RBI,Harry Davis,Philadelphia,83.0
1905,AL,Runs,Harry Davis,Philadelphia,93.0
1905,AL,Slugging Average,Elmer Flick,Cleveland,0.462
1905,AL,Stolen Bases,Danny Hoffman,Philadelphia,46.0
1905,AL,Total Bases,George Stone,St. Louis,259.0
1905,AL,Triples,Elmer Flick,Cleveland,18.0
1906,AL,Base on Balls,Topsy Hartsel,Philadelphia,88.0
1906,AL,Batting Average,George Stone,St. Louis,0.358
1906,AL,Doubles,Nap Lajoie,Cleveland,48.0
1906,AL,Hits,Nap Lajoie,Cleveland,214.0
1906,AL,Home Runs,Harry Davis,Philadelphia,12.0
1906,AL,On Base Percentage,George Stone,St. Louis,0.417
1906,AL,RBI,Harry Davis,Philadelphia,96.0
1906,AL,Runs,Elmer Flick,Cleveland,98.0
1906,AL,Slugging Average,George Stone,St. Louis,0.501
1906,AL,Stolen Bases,John Anderson,Washington,39.0
1906,AL,Stolen Bases,Elmer Flick,Cleveland,39.0
1906,AL,Total Bases,George Stone,St. Louis,291.0
1906,AL,Triples,Elmer Flick,Cleveland,22.0
1907,AL,Base on Balls,Topsy Hartsel,Philadelphia,106.0
1907,AL,Batting Average,Ty Cobb,Detroit,0.35
1907,AL,Doubles,Harry Davis,Philadelphia,35.0
1907,AL,Hits,Ty Cobb,Detroit,212.0
1907,AL,Home Runs,Harry Davis,Philadelphia,8.0
1907,AL,On Base Percentage,Topsy Hartsel,Philadelphia,0.405
1907,AL,RBI,Ty Cobb,Detroit,119.0
1907,AL,Runs,Sam Crawford,Detroit,102.0
1907,AL,Slugging Average,Ty Cobb,Detroit,0.468
1907,AL,Stolen Bases,Ty Cobb,Detroit,49.0
1907,AL,Total Bases,Ty Cobb,Detroit,283.0
1907,AL,Triples,Elmer Flick,Cleveland,18.0
1908,AL,Base on Balls,Topsy Hartsel,Philadelphia,93.0
1908,AL,Batting Average,Ty Cobb,Detroit,0.324
1908,AL,Doubles,Ty Cobb,Detroit,36.0
1908,AL,Hits,Ty Cobb,Detroit,188.0
1908,AL,Home Runs,Sam Crawford,Detroit,7.0
1908,AL,On Base Percentage,Doc Gessler,Boston,0.394
1908,AL,RBI,Ty Cobb,Detroit,108.0
1908,AL,Runs,Matty McIntyre,Detroit,105.0
1908,AL,Slugging Average,Ty Cobb,Detroit,0.476
1908,AL,Stolen Bases,Patsy Dougherty,Chicago,47.0
1908,AL,Total Bases,Ty Cobb,Detroit,276.0
1908,AL,Triples,Ty Cobb,Detroit,20.0
1909,AL,Base on Balls,Donie Bush,Detroit,88.0
1909,AL,Batting Average,Ty Cobb,Detroit,0.377
1909,AL,Doubles,Sam Crawford,Detroit,35.0
1909,AL,Hits,Ty Cobb,Detroit,216.0
1909,AL,Home Runs,Ty Cobb,Detroit,9.0
1909,AL,On Base Percentage,Ty Cobb,Detroit,0.431
1909,AL,RBI,Ty Cobb,Detroit,107.0
1909,AL,Runs,Ty Cobb,Detroit,116.0
1909,AL,Slugging Average,Ty Cobb,Detroit,0.517
1909,AL,Stolen Bases,Ty Cobb,Detroit,76.0
1909,AL,Total Bases,Ty Cobb,Detroit,296.0
1909,AL,Triples,Frank Baker,Philadelphia,19.0
1910,AL,Base on Balls,Donie Bush,Detroit,78.0
1910,AL,Batting Average *,Nap Lajoie,Detroit,0.384
1910,AL,Doubles,Nap Lajoie,Cleveland,51.0
1910,AL,Hits,Nap Lajoie,Cleveland,227.0
1910,AL,Home Runs,Jake Stahl,Boston,10.0
1910,AL,On Base Percentage,Ty Cobb,Detroit,0.455
1910,AL,RBI,Sam Crawford,Detroit,120.0
1910,AL,Runs,Ty Cobb,Detroit,106.0
1910,AL,Slugging Average,Ty Cobb,Detroit,0.549
1910,AL,Stolen Bases,Eddie Collins,Philadelphia,81.0
1910,AL,Total Bases,Nap Lajoie,Cleveland,304.0
1910,AL,Triples,Sam Crawford,Detroit,19.0
1911,AL,Base on Balls,Donie Bush,Detroit,98.0
1911,AL,Batting Average,Ty Cobb,Detroit,0.419
1911,AL,Doubles,Ty Cobb,Detroit,47.0
1911,AL,Hits,Ty Cobb,Detroit,248.0
1911,AL,Home Runs,Frank Baker,Philadelphia,11.0
1911,AL,On Base Percentage,Joe Jackson,Cleveland,0.468
1911,AL,RBI,Ty Cobb,Detroit,127.0
1911,AL,Runs,Ty Cobb,Detroit,147.0
1911,AL,Slugging Average,Ty Cobb,Detroit,0.62
1911,AL,Stolen Bases,Ty Cobb,Detroit,83.0
1911,AL,Total Bases,Ty Cobb,Detroit,367.0
1911,AL,Triples,Ty Cobb,Detroit,24.0
1912,AL,Base on Balls,Donie Bush,Detroit,117.0
1912,AL,Batting Average,Ty Cobb,Detroit,0.409
1912,AL,Doubles,Tris Speaker,Boston,53.0
1912,AL,Hits,Ty Cobb,Detroit,226.0
1912,AL,Hits,Joe Jackson,Cleveland,226.0
1912,AL,Home Runs,Frank Baker,Philadelphia,10.0
1912,AL,Home Runs,Tris Speaker,Boston,10.0
1912,AL,On Base Percentage,Tris Speaker,Boston,0.464
1912,AL,RBI,Frank Baker,Philadelphia,130.0
1912,AL,Runs,Eddie Collins,Philadelphia,137.0
1912,AL,Slugging Average,Ty Cobb,Detroit,0.584
1912,AL,Stolen Bases,Clyde Milan,Washington,88.0
1912,AL,Total Bases,Joe Jackson,Cleveland,331.0
1912,AL,Triples,Joe Jackson,Cleveland,26.0
1913,AL,Base on Balls,Burt Shotton,St. Louis,99.0
1913,AL,Batting Average,Ty Cobb,Detroit,0.389
1913,AL,Doubles,Joe Jackson,Cleveland,39.0
1913,AL,Hits,Joe Jackson,Cleveland,197.0
1913,AL,Home Runs,Frank Baker,Philadelphia,12.0
1913,AL,On Base Percentage,Ty Cobb,Detroit,0.466
1913,AL,RBI,Frank Baker,Philadelphia,117.0
1913,AL,Runs,Eddie Collins,Philadelphia,125.0
1913,AL,Slugging Average,Joe Jackson,Cleveland,0.551
1913,AL,Stolen Bases,Clyde Milan,Washington,75.0
1913,AL,Total Bases,Sam Crawford,Detroit,298.0
1913,AL,Triples,Sam Crawford,Detroit,23.0
1914,AL,Base on Balls,Donie Bush,Detroit,112.0
1914,AL,Batting Average,Ty Cobb,Detroit,0.368
1914,AL,Doubles,Tris Speaker,Boston,46.0
1914,AL,Hits,Tris Speaker,Boston,193.0
1914,AL,Home Runs,Frank Baker,Philadelphia,9.0
1914,AL,On Base Percentage,Eddie Collins,Philadelphia,0.452
1914,AL,RBI,Sam Crawford,Detroit,104.0
1914,AL,Runs,Eddie Collins,Philadelphia,122.0
1914,AL,Slugging Average,Tris Speaker,Boston,0.503
1914,AL,Stolen Bases,Fritz Maisel,New York,74.0
1914,AL,Total Bases,Tris Speaker,Boston,287.0
1914,AL,Triples,Sam Crawford,Detroit,26.0
1915,AL,Base on Balls,Eddie Collins,Chicago,119.0
1915,AL,Batting Average,Ty Cobb,Detroit,0.369
1915,AL,Doubles,Bobby Veach,Detroit,40.0
1915,AL,Hits,Ty Cobb,Detroit,208.0
1915,AL,Home Runs,Braggo Roth,Chicago,7.0
1915,AL,Home Runs,Braggo Roth,Cleveland,7.0
1915,AL,On Base Percentage,Ty Cobb,Detroit,0.486
1915,AL,RBI,Sam Crawford,Detroit,112.0
1915,AL,Runs,Ty Cobb,Detroit,144.0
1915,AL,Slugging Average,Jack Fournier,Chicago,0.491
1915,AL,Stolen Bases,Ty Cobb,Detroit,96.0
1915,AL,Total Bases,Ty Cobb,Detroit,274.0
1915,AL,Triples,Sam Crawford,Detroit,19.0
1916,AL,Base on Balls,Burt Shotton,St. Louis,110.0
1916,AL,Batting Average,Tris Speaker,Cleveland,0.386
1916,AL,Doubles,Jack Graney,Cleveland,41.0
1916,AL,Hits,Tris Speaker,Cleveland,211.0
1916,AL,Home Runs,Wally Pipp,New York,12.0
1916,AL,On Base Percentage,Tris Speaker,Cleveland,0.47
1916,AL,RBI,Del Pratt,St. Louis,103.0
1916,AL,Runs,Ty Cobb,Detroit,113.0
1916,AL,Slugging Average,Tris Speaker,Cleveland,0.502
1916,AL,Stolen Bases,Ty Cobb,Detroit,68.0
1916,AL,Total Bases,Joe Jackson,Chicago,293.0
1916,AL,Triples,Joe Jackson,Chicago,21.0
1917,AL,Base on Balls,Jack Graney,Cleveland,94.0
1917,AL,Batting Average,Ty Cobb,Detroit,0.383
1917,AL,Doubles,Ty Cobb,Detroit,44.0
1917,AL,Hits,Ty Cobb,Detroit,225.0
1917,AL,Home Runs,Wally Pipp,New York,9.0
1917,AL,On Base Percentage,Ty Cobb,Detroit,0.444
1917,AL,RBI,Bobby Veach,Detroit,103.0
1917,AL,Runs,Donie Bush,Detroit,112.0
1917,AL,Slugging Average,Ty Cobb,Detroit,0.57
1917,AL,Stolen Bases,Ty Cobb,Detroit,55.0
1917,AL,Total Bases,Ty Cobb,Detroit,335.0
1917,AL,Triples,Ty Cobb,Detroit,24.0
1918,AL,Base on Balls,Ray Chapman,Cleveland,84.0
1918,AL,Batting Average,Ty Cobb,Detroit,0.382
1918,AL,Doubles,Tris Speaker,Cleveland,33.0
1918,AL,Hits,George Burns,Philadelphia,178.0
1918,AL,Home Runs,Babe Ruth,Boston,11.0
1918,AL,Home Runs,Tilly Walker,Philadelphia,11.0
1918,AL,On Base Percentage,Ty Cobb,Detroit,0.44
1918,AL,RBI,Bobby Veach,Detroit,78.0
1918,AL,Runs,Ray Chapman,Cleveland,84.0
1918,AL,Slugging Average,Babe Ruth,Boston,0.555
1918,AL,Stolen Bases,George Sisler,St. Louis,45.0
1918,AL,Total Bases,George Burns,Philadelphia,236.0
1918,AL,Triples,Ty Cobb,Detroit,14.0
1919,AL,Base on Balls,Jack Graney,Cleveland,105.0
1919,AL,Batting Average,Ty Cobb,Detroit,0.384
1919,AL,Doubles,BobbyVeach,Detroit,45.0
1919,AL,Hits,Ty Cobb,Detroit,191.0
1919,AL,Hits,BobbyVeach,Detroit,191.0
1919,AL,Home Runs,Babe Ruth,Boston,29.0
1919,AL,On Base Percentage,Babe Ruth,Boston,0.456
1919,AL,RBI,Babe Ruth,Boston,114.0
1919,AL,Runs,Babe Ruth,Boston,103.0
1919,AL,Slugging Average,Babe Ruth,Boston,0.657
1919,AL,Stolen Bases,Eddie Collins,Chicago,33.0
1919,AL,Total Bases,Babe Ruth,Boston,284.0
1919,AL,Triples,BobbyVeach,Detroit,17.0
1920,AL,Base on Balls,Babe Ruth,New York,150.0
1920,AL,Batting Average,George Sisler,St. Louis,0.407
1920,AL,Doubles,Tris Speaker,Cleveland,50.0
1920,AL,Hits,George Sisler,St. Louis,257.0
1920,AL,Home Runs,Babe Ruth,New York,54.0
1920,AL,On Base Percentage,Babe Ruth,New York,0.532
1920,AL,RBI,Babe Ruth,New York,137.0
1920,AL,Runs,Babe Ruth,New York,158.0
1920,AL,Slugging Average,Babe Ruth,New York,0.847
1920,AL,Stolen Bases,Sam Rice,Washington,63.0
1920,AL,Total Bases,George Sisler,St. Louis,399.0
1920,AL,Triples,Joe Jackson,Chicago,20.0
1921,AL,Base on Balls,Babe Ruth,New York,145.0
1921,AL,Batting Average,Harry Heilmann,Detroit,0.394
1921,AL,Doubles,Tris Speaker,Cleveland,52.0
1921,AL,Hits,Harry Heilmann,Detroit,237.0
1921,AL,Home Runs,Babe Ruth,New York,59.0
1921,AL,On Base Percentage,Babe Ruth,New York,0.512
1921,AL,RBI,Babe Ruth,New York,171.0
1921,AL,Runs,Babe Ruth,New York,177.0
1921,AL,Slugging Average,Babe Ruth,New York,0.846
1921,AL,Stolen Bases,George Sisler,St. Louis,35.0
1921,AL,Total Bases,Babe Ruth,New York,457.0
1921,AL,Triples,Howie Shanks,Washington,18.0
1921,AL,Triples,George Sisler,St. Louis,18.0
1921,AL,Triples,Jack Tobin,St. Louis,18.0
1922,AL,Base on Balls,Whitey Witt,New York,89.0
1922,AL,Batting Average,George Sisler,St. Louis,0.42
1922,AL,Doubles,Tris Speaker,Cleveland,48.0
1922,AL,Hits,George Sisler,St. Louis,246.0
1922,AL,Home Runs,Ken Williams,St. Louis,39.0
1922,AL,On Base Percentage,Tris Speaker,Cleveland,0.474
1922,AL,RBI,Ken Williams,St. Louis,155.0
1922,AL,Runs,George Sisler,St. Louis,134.0
1922,AL,Slugging Average,Babe Ruth,New York,0.672
1922,AL,Stolen Bases,George Sisler,St. Louis,51.0
1922,AL,Total Bases,Ken Williams,St. Louis,367.0
1922,AL,Triples,George Sisler,St. Louis,18.0
1923,AL,Base on Balls,Babe Ruth,New York,170.0
1923,AL,Batting Average,Harry Heilmann,Detroit,0.403
1923,AL,Doubles,Tris Speaker,Cleveland,59.0
1923,AL,Hits,Charlie Jamieson,Cleveland,222.0
1923,AL,Home Runs,Babe Ruth,New York,41.0
1923,AL,On Base Percentage,Babe Ruth,New York,0.545
1923,AL,RBI,Babe Ruth,New York,131.0
1923,AL,Runs,Babe Ruth,New York,151.0
1923,AL,Slugging Average,Babe Ruth,New York,0.764
1923,AL,Stolen Bases,Eddie Collins,Chicago,48.0
1923,AL,Total Bases,Babe Ruth,New York,399.0
1923,AL,Triples,Goose Goslin,Washington,18.0
1923,AL,Triples,Sam Rice,Washington,18.0
1924,AL,Base on Balls,Babe Ruth,New York,142.0
1924,AL,Batting Average,Babe Ruth,New York,0.378
1924,AL,Doubles,Harry Heilmann,Detroit,45.0
1924,AL,Doubles,Joe Sewell,Cleveland,45.0
1924,AL,Hits,Sam Rice,Washington,216.0
1924,AL,Home Runs,Babe Ruth,New York,46.0
1924,AL,On Base Percentage,Babe Ruth,New York,0.513
1924,AL,RBI,Goose Goslin,Washington,129.0
1924,AL,Runs,Babe Ruth,New York,143.0
1924,AL,Slugging Average,Babe Ruth,New York,0.739
1924,AL,Stolen Bases,Eddie Collins,Chicago,42.0
1924,AL,Total Bases,Babe Ruth,New York,391.0
1924,AL,Triples,Wally Pipp,New York,19.0
1925,AL,Batting Average,Harry Heilmann,Detroit,0.393
1925,AL,Doubles,Marty McManus,St. Louis,44.0
1925,AL,Hits,Al Simmons,Philadelphia,253.0
1925,AL,Home Runs,Bob Meusel,New York,33.0
1925,AL,On Base Percentage,Tris Speaker,Cleveland,0.479
1925,AL,RBI,Bob Meusel,New York,138.0
1925,AL,Runs,Johnny Mostil,Chicago,135.0
1925,AL,Slugging Average,Ken Williams,St. Louis,0.613
1925,AL,Stolen Bases,Johnny Mostil,Chicago,43.0
1925,AL,Total Bases,Al Simmons,Philadelphia,392.0
1925,AL,Triples,Goose Goslin,Washington,20.0
1926,AL,Base on Balls,Babe Ruth,New York,144.0
1926,AL,Batting Average,Heinie Manush,Detroit,0.378
1926,AL,Doubles,George Burns,Cleveland,64.0
1926,AL,Hits,Sam Rice,Washington,216.0
1926,AL,Home Runs,Babe Ruth,New York,47.0
1926,AL,On Base Percentage,Babe Ruth,New York,0.516
1926,AL,RBI,Babe Ruth,New York,146.0
1926,AL,Runs,Babe Ruth,New York,139.0
1926,AL,Slugging Average,Babe Ruth,New York,0.737
1926,AL,Stolen Bases,Johnny Mostil,Chicago,35.0
1926,AL,Total Bases,Babe Ruth,New York,365.0
1926,AL,Triples,Babe Ruth,New York,20.0
1927,AL,Base on Balls,Babe Ruth,New York,137.0
1927,AL,Batting Average,Harry Heilmann,Detroit,0.398
1927,AL,Doubles,Lou Gehrig,New York,52.0
1927,AL,Hits,Earle Combs,New York,231.0
1927,AL,Home Runs,Babe Ruth,New York,60.0
1927,AL,On Base Percentage,Babe Ruth,New York,0.486
1927,AL,RBI,Lou Gehrig,New York,175.0
1927,AL,Runs,Babe Ruth,New York,158.0
1927,AL,Slugging Average,Babe Ruth,New York,0.772
1927,AL,Stolen Bases,George Sisler,St. Louis,27.0
1927,AL,Total Bases,Lou Gehrig,New York,447.0
1927,AL,Triples,Earle Combs,New York,23.0
1928,AL,Base on Balls,Babe Ruth,New York,137.0
1928,AL,Batting Average,Goose Goslin,Washington,0.379
1928,AL,Doubles,Lou Gehrig,New York,47.0
1928,AL,Doubles,Henie Manush,St. Louis,47.0
1928,AL,Hits,Henie Manush,St. Louis,241.0
1928,AL,Home Runs,Babe Ruth,New York,54.0
1928,AL,On Base Percentage,Lou Gehrig,New York,0.467
1928,AL,RBI,Lou Gehrig,New York,142.0
1928,AL,RBI,Babe Ruth,New York,142.0
1928,AL,Runs,Babe Ruth,New York,163.0
1928,AL,Slugging Average,Babe Ruth,New York,0.709
1928,AL,Stolen Bases,Buddy Myer,Boston,30.0
1928,AL,Total Bases,Babe Ruth,New York,380.0
1928,AL,Triples,Earle Combs,New York,21.0
1929,AL,Base on Balls,Max Bishop,Philadelphia,128.0
1929,AL,Batting Average,Lew Fonseca,Cleveland,0.369
1929,AL,Doubles,Charlie Gehringer,Detroit,45.0
1929,AL,Doubles,Roy Johnson,Detroit,45.0
1929,AL,Doubles,Henie Manush,St. Louis,45.0
1929,AL,Doubles,Charlie Gehringer,Detroit,45.0
1929,AL,Home Runs,Babe Ruth,New York,46.0
1929,AL,On Base Percentage,Jimmie Foxx,Philadelphia,0.463
1929,AL,RBI,Al Simmons,Philadelphia,157.0
1929,AL,Runs,Charlie Gehringer,Detroit,131.0
1929,AL,Slugging Average,Babe Ruth,New York,0.697
1929,AL,Stolen Bases,Charlie Gehringer,Detroit,27.0
1929,AL,Total Bases,Al Simmons,Philadelphia,373.0
1929,AL,Triples,Charlie Gehringer,Detroit,19.0
1930,AL,Base on Balls,Babe Ruth,New York,136.0
1930,AL,Batting Average,Al Simmons,Philadelphia,0.381
1930,AL,Doubles,Johnny Hodapp,Cleveland,51.0
1930,AL,Hits,Johnny Hodapp,Cleveland,225.0
1930,AL,Home Runs,Babe Ruth,New York,49.0
1930,AL,On Base Percentage,Babe Ruth,New York,0.493
1930,AL,RBI,Lou Gehrig,New York,174.0
1930,AL,Runs,Al Simmons,Philadelphia,152.0
1930,AL,Slugging Average,Babe Ruth,New York,0.732
1930,AL,Stolen Bases,Marty McManus,Detroit,23.0
1930,AL,Total Bases,Lou Gehrig,New York,419.0
1930,AL,Triples,Earle Combs,New York,22.0
1931,AL,Base on Balls,Babe Ruth,New York,128.0
1931,AL,Batting Average,Al Simmons,Philadelphia,0.39
1931,AL,Doubles,Earl Webb,Boston,67.0
1931,AL,Hits,Lou Gehrig,New York,211.0
1931,AL,Home Runs,Lou Gehrig,New York,46.0
1931,AL,Home Runs,Babe Ruth,New York,46.0
1931,AL,On Base Percentage,Babe Ruth,New York,0.495
1931,AL,RBI,Lou Gehrig,New York,184.0
1931,AL,Runs,Lou Gehrig,New York,163.0
1931,AL,Slugging Average,Babe Ruth,New York,0.7
1931,AL,Stolen Bases,Ben Chapman,New York,61.0
1931,AL,Total Bases,Lou Gehrig,New York,410.0
1931,AL,Triples,Roy Johnson,Detroit,19.0
1932,AL,Base on Balls,Babe Ruth,New York,130.0
1932,AL,Batting Average,Dale Alexander,Detroit,0.367
1932,AL,Batting Average,Dale Alexander,Boston,0.367
1932,AL,Doubles,Eric McNair,Philadelphia,47.0
1932,AL,Hits,Al Simmons,Philadelphia,216.0
1932,AL,Home Runs,Jimmie Foxx,Philadelphia,58.0
1932,AL,On Base Percentage,Babe Ruth,New York,0.489
1932,AL,RBI,Jimmie Foxx,Philadelphia,169.0
1932,AL,Runs,Jimmie Foxx,Philadelphia,151.0
1932,AL,Slugging Average,Jimmie Foxx,Philadelphia,0.749
1932,AL,Stolen Bases,Ben Chapman,New York,38.0
1932,AL,Total Bases,Jimmie Foxx,Philadelphia,438.0
1932,AL,Triples,Joe Cronin,Washington,18.0
1933,AL,Base on Balls,Babe Ruth,New York,114.0
1933,AL,Batting Average,Jimmie Foxx,Philadelphia,0.356
1933,AL,Doubles,Joe Cronin,Washington,45.0
1933,AL,Hits,Heinie Manush,Washington,221.0
1933,AL,Home Runs,Jimmie Foxx,Philadelphia,48.0
1933,AL,On Base Percentage,Mickey Cochrane,Philadelphia,0.459
1933,AL,RBI,Jimmie Foxx,Philadelphia,163.0
1933,AL,Runs,Lou Gehrig,New York,138.0
1933,AL,Slugging Average,Jimmie Foxx,Philadelphia,0.703
1933,AL,Stolen Bases,Ben Chapman,New York,27.0
1933,AL,Total Bases,Jimmie Foxx,Philadelphia,403.0
1933,AL,Triples,Heinie Manush,Washington,17.0
1934,AL,Base on Balls,Jimmie Foxx,Philadelphia,111.0
1934,AL,Batting Average,Lou Gehrig,New York,0.363
1934,AL,Doubles,Hank Greenberg,Detroit,63.0
1934,AL,Hits,Charlie Gehringer,Detroit,214.0
1934,AL,Home Runs,Lou Gehrig,New York,44.0
1934,AL,On Base Percentage,Lou Gehrig,New York,0.465
1934,AL,RBI,Lou Gehrig,New York,165.0
1934,AL,Runs,Charlie Gehringer,Detroit,134.0
1934,AL,Slugging Average,Lou Gehrig,New York,0.706
1934,AL,Stolen Bases,Billy Werber,Boston,40.0
1934,AL,Total Bases,Lou Gehrig,New York,409.0
1934,AL,Triples,Ben Chapman,New York,13.0
1935,AL,Base on Balls,Lou Gehrig,New York,132.0
1935,AL,Batting Average,Buddy Myer,Washington,0.349
1935,AL,Doubles,Joe Vosmik,Cleveland,47.0
1935,AL,Hits,Joe Vosmik,Cleveland,216.0
1935,AL,Home Runs,Jimmie Foxx,Philadelphia,36.0
1935,AL,Home Runs,Hank Greenberg,Detroit,36.0
1935,AL,On Base Percentage,Lou Gehrig,New York,0.466
1935,AL,RBI,Hank Greenberg,Detroit,170.0
1935,AL,Runs,Lou Gehrig,New York,125.0
1935,AL,Slugging Average,Jimmie Foxx,Philadelphia,0.636
1935,AL,Stolen Bases,Billy Werber,Boston,29.0
1935,AL,Total Bases,Hank Greenberg,Detroit,389.0
1935,AL,Triples,Joe Vosmik,Cleveland,20.0
1936,AL,Base on Balls,Lou Gehrig,New York,130.0
1936,AL,Batting Average,Luke Appling,Chicago,0.388
1936,AL,Doubles,Charlie Gehringer,Detroit,60.0
1936,AL,Hits,Earl Averill,Cleveland,232.0
1936,AL,Home Runs,Lou Gehrig,New York,49.0
1936,AL,On Base Percentage,Lou Gehrig,New York,0.478
1936,AL,RBI,Hal Trosky,Cleveland,162.0
1936,AL,Runs,Lou Gehrig,New York,167.0
1936,AL,Slugging Average,Lou Gehrig,New York,0.696
1936,AL,Stolen Bases,Lyn Lary,St. Louis,37.0
1936,AL,Total Bases,Hal Trosky,Cleveland,405.0
1936,AL,Triples,Earl Averill,Cleveland,18.0
1936,AL,Triples,Joe DiMaggio,New York,18.0
1936,AL,Triples,Red Rolfe,New York,18.0
1937,AL,Base on Balls,Lou Gehrig,New York,127.0
1937,AL,Batting Average,Charlie Gehringer,Detroit,0.371
1937,AL,Doubles,Beau Bell,St. Louis,51.0
1937,AL,Hits,Beau Bell,St. Louis,218.0
1937,AL,Home Runs,Joe DiMaggio,New York,46.0
1937,AL,On Base Percentage,Lou Gehrig,New York,0.473
1937,AL,RBI,Hank Greenberg,Detroit,183.0
1937,AL,Runs,Joe DiMaggio,New York,151.0
1937,AL,Slugging Average,Joe DiMaggio,New York,0.673
1937,AL,Slugging Average,Billy Werber,Philadelphia,0.673
1937,AL,Total Bases,Joe DiMaggio,New York,418.0
1937,AL,Triples,Mike Kreevich,Chicago,16.0
1937,AL,Triples,Dixie Walker,Chicago,16.0
1938,AL,Base on Balls,Jimmie Foxx,Boston,119.0
1938,AL,Base on Balls,Hank Greenberg,Detroit,119.0
1938,AL,Batting Average,Jimmie Foxx,Boston,0.349
1938,AL,Doubles,Joe Cronin,Boston,51.0
1938,AL,Hits,Joe Vosmik,Boston,201.0
1938,AL,Home Runs,Hank Greenberg,Detroit,58.0
1938,AL,On Base Percentage,Jimmie Foxx,Boston,0.462
1938,AL,RBI,Jimmie Foxx,Boston,175.0
1938,AL,Runs,Hank Greenberg,Detroit,144.0
1938,AL,Slugging Average,Jimmie Foxx,Boston,0.704
1938,AL,Stolen Bases,Frankie Crosetti,New York,27.0
1938,AL,Total Bases,Jimmie Foxx,Boston,398.0
1938,AL,Triples,Jeff Heath,Cleveland,18.0
1939,AL,Base on Balls,Harlond Clift,St. Louis,111.0
1939,AL,Batting Average,Joe DiMaggio,New York,0.381
1939,AL,Doubles,Red Rolfe,New York,46.0
