Year,League,Statistic,Player_Name,Team,Value
2002,NL,Slugging Average,Barry Bonds,San Francisco,.799
2002,NL,Stolen Bases,Luis Castillo,Florida,48
2002,NL,Total Bases,Vladimir Guerrero,Montreal,364
2002,NL,Triples,Jimmy Rollins,Philadelphia,10
2003,NL,Base on Balls,Barry Bonds,San Francisco,148
2003,NL,Batting Average,Albert Pujols,St. Louis,.359
2003,NL,Doubles,Albert Pujols,St. Louis,51
2003,NL,Hits,Albert Pujols,St. Louis,212
2003,NL,Home Runs,Jim Thome,Philadelphia,47
2003,NL,On Base Percentage,Barry Bonds,San Francisco,.529
2003,NL,RBI,Preston Wilson,Colorado,141
2003,NL,Runs,Albert Pujols,St. Louis,137
2003,NL,Slugging Average,Barry Bonds,San Francisco,.749
2003,NL,Stolen Bases,Juan Pierre,Florida,45
2003,NL,Total Bases,Albert Pujols,St. Louis,394
2003,NL,Triples,Steve Finley,Arizona,10
2003,NL,Triples,Rafael Furcal,Atlanta,10
2004,NL,Base on Balls,Barry Bonds,San Francisco,232
2004,NL,Batting Average,Barry Bonds,San Francisco,.362
2004,NL,Doubles,Lyle Overbay,Milwaukee,53
2004,NL,Hits,Juan Pierre,Florida,221
2004,NL,Home Runs,Adrian Beltre,Los Angeles,48
2004,NL,On Base Percentage,Barry Bonds,San Francisco,.609
2004,NL,RBI,Vinny Castilla,Colorado,131
2004,NL,Runs,Albert Pujols,St. Louis,133
2004,NL,Slugging Average,Barry Bonds,San Francisco,.812
2004,NL,Stolen Bases,Scott Podsednik,Milwaukee,70
2004,NL,Total Bases,Albert Pujols,St. Louis,389
2004,NL,Triples,Juan Pierre,Florida,12
2004,NL,Triples,Jimmy Rollins,Philadelphia,12
2004,NL,Triples,Jack Wilson,Pittsburgh,12
2005,NL,Base on Balls,Brian Giles,San Diego,119
2005,NL,Batting Average,Derrek Lee,Chicago,.335
2005,NL,Doubles,Derrek Lee,Chicago,50
2005,NL,Hits,Derrek Lee,Chicago,199
2005,NL,Home Runs,Andruw Jones,Atlanta,51
2005,NL,On Base Percentage,Todd Helton,Colorado,.445
2005,NL,RBI,Andruw Jones,Atlanta,128
2005,NL,Runs,Albert Pujols,St. Louis,129
2005,NL,Slugging Average,Derrek Lee,Chicago,.662
2005,NL,Stolen Bases,Jose Reyes,New York,60
2005,NL,Total Bases,Derrek Lee,Chicago,393
2005,NL,Triples,Jose Reyes,New York,17
2006,NL,Base on Balls,Barry Bonds,San Francisco,115
2006,NL,Batting Average,Freddy Sanchez,Pittsburgh,.344
2006,NL,Doubles,Freddy Sanchez,Pittsburgh,53
2006,NL,Hits,Juan Pierre,Chicago,204
2006,NL,Home Runs,Ryan Howard,Philadelphia,58
2006,NL,On Base Percentage,Barry Bonds,San Francisco,.454
2006,NL,RBI,Ryan Howard,Philadelphia,149
2006,NL,Runs,Chase Utley,Philadelphia,131
2006,NL,Slugging Average,Albert Pujols,St. Louis,.671
2006,NL,Stolen Bases,Jose Reyes,New York,64
2006,NL,Total Bases,Ryan Howard,Philadelphia,383
2006,NL,Triples,Jose Reyes,New York,17
2007,NL,Base on Balls,Barry Bonds,San Francisco,132
2007,NL,Batting Average,Matt Holliday,Colorado,.340
2007,NL,Doubles,Matt Holliday,Colorado,50
2007,NL,Hits,Matt Holliday,Colorado,216
2007,NL,Home Runs,Prince Fielder,Milwaukee,50
2007,NL,On Base Percentage,Todd Helton,Colorado,.434
2007,NL,RBI,Matt Holliday,Colorado,137
2007,NL,Runs,Jimmy Rollins,Philadelphia,139
2007,NL,Slugging Average,Prince Fielder,Milwaukee,.618
2007,NL,Stolen Bases,Jose Reyes,New York,78
2007,NL,Total Bases,Matt Holliday,Colorado,386
2007,NL,Triples,Jimmy Rollins,Philadelphia,20
2008,NL,Base on Balls,Adam Dunn,Arizona,122
2008,NL,Batting Average,Chipper Jones,Atlanta,.364
2008,NL,Doubles,Lance Berkman,Houston,46
2008,NL,Doubles,Nate McLouth,Pittsburgh,46
2008,NL,Hits,Jose Reyes,New York,204
2008,NL,Home Runs,Ryan Howard,Philadelphia,48
2008,NL,On Base Percentage,Chipper Jones,Atlanta,.470
2008,NL,RBI,Ryan Howard,Philadelphia,146
2008,NL,Runs,Hanley Ramirez,Florida,125
2008,NL,Slugging Average,Albert Pujols,St. Louis,.653
2008,NL,Stolen Bases,Willy Taveras,Colorado,68
2008,NL,Total Bases,Albert Pujols,St. Louis,342
2008,NL,Triples,Jose Reyes,New York,19
2009,NL,Base on Balls,Adrian Gonzalez,San Diego,119
2009,NL,Batting Average,Hanley Ramirez,Florida,.342
2009,NL,Doubles,Miguel Tejada,Houston,46
2009,NL,Hits,Ryan Braun,Milwaukee,203
2009,NL,Home Runs,Albert Pujols,St. Louis,47
2009,NL,On Base Percentage,Albert Pujols,St. Louis,.443
2009,NL,RBI,Prince Fielder,Milwaukee,141
2009,NL,RBI,Ryan Howard,Philadelphia,141
2009,NL,Runs,Albert Pujols,St. Louis,124
2009,NL,Slugging Average,Albert Pujols,St. Louis,.658
2009,NL,Stolen Bases,Michael Bourn,Houston,61
2009,NL,Total Bases,Albert Pujols,St. Louis,374
2009,NL,Triples,Shane Victorino,Philadelphia,13
2010,NL,Base on Balls,Prince Fielder,Milwaukee,114
2010,NL,Batting Average,Carlos Gonzalez,Colorado,.336
2010,NL,Doubles,Jayson Werth,Philadelphia,46
2010,NL,Hits,Carlos Gonzalez,Colorado,197
2010,NL,Home Runs,Albert Pujols,St. Louis,42
2010,NL,On Base Percentage,Joey Votto,Cincinnati,.424
2010,NL,RBI,Albert Pujols,St. Louis,118
2010,NL,Runs,Albert Pujols,St. Louis,115
2010,NL,Slugging Average,Joey Votto,Cincinnati,.600
2010,NL,Stolen Bases,Michael Bourn,Houston,52
2010,NL,Total Bases,Carlos Gonzalez,Colorado,351
2010,NL,Triples,Dexter Fowler,Colorado,14
2011,NL,Base on Balls,Joey Votto,Cincinnati,110
2011,NL,Batting Average,Jose Reyes,New York,.337
2011,NL,Doubles,Joey Votto,Cincinnati,40
2011,NL,Hits,Starlin Castro,Chicago,207
2011,NL,Home Runs,Matt Kemp,Los Angeles,39
2011,NL,On Base Percentage,Joey Votto,Cincinnati,.416
2011,NL,RBI,Matt Kemp,Los Angeles,126
2011,NL,Runs,Matt Kemp,Los Angeles,115
2011,NL,Slugging Average,Ryan Braun,Milwaukee,.597
2011,NL,Stolen Bases,Michael Bourn,Houston / Atlanta,61
2011,NL,Total Bases,Matt Kemp,Los Angeles,353
2011,NL,Triples,Jose Reyes,New York,16
2011,NL,Triples,Shane Victorino,Philadelphia,16
2012,NL,Base on Balls,Dan Uggla,Atlanta,94
2012,NL,Base on Balls,Joey Votto,Cincinnati,94
2012,NL,Batting Average,Buster Posey,San Francisco,.336
2012,NL,Doubles,Aramis Ramirez,Milwaukee,50
2012,NL,Hits,Andrew McCutchen,Pittsburgh,194
2012,NL,Home Runs,Ryan Braun,Milwaukee,41
2012,NL,On Base Percentage,Joey Votto,Cincinnati,.474
2012,NL,RBI,Chase Headley,San Diego,115
2012,NL,Runs,Ryan Braun,Milwaukee,108
2012,NL,Slugging Average,Mike Stanton,Miami,.608
2012,NL,Stolen Bases,Everth Cabrera,San Diego,44
2012,NL,Total Bases,Ryan Braun,Milwaukee,356
2012,NL,Triples,Angel Pagan,San Francisco,15
2013,NL,Base on Balls,Joey Votto,Cincinnati,135
2013,NL,Batting Average,Michael Cuddyer,Colorado,.331
2013,NL,Doubles,Matt Carpenter,St. Louis,55
2013,NL,Hits,Matt Carpenter,St. Louis,199
2013,NL,Home Runs,Pedro Alvarez,Pittsburgh,36
2013,NL,Home Runs,Paul Goldschmidt,Arizona,36
2013,NL,On Base Percentage,Joey Votto,Cincinnati,.435
2013,NL,RBI,Paul Goldschmidt,Arizona,125
2013,NL,Runs,Matt Carpenter,St. Louis,126
2013,NL,Slugging Average,Paul Goldschmidt,Arizona,.552
2013,NL,Stolen Bases,Eric Young,Colorado / New York,46
2013,NL,Total Bases,Paul Goldschmidt,Arizona,332
2013,NL,Triples,Denard Span,Washington,11
2014,NL,Base on Balls,Matt Carpenter,St. Louis,95
2014,NL,Batting Average,Justin Morneau,Colorado,.319
2014,NL,Doubles,Jonathan Lucroy,Milwaukee,53
2014,NL,Hits,Ben Revere,Philadelphia,184
2014,NL,Hits,Denard Span,Washington,184
2014,NL,Home Runs,Giancarlo Stanton,Miami,37
2014,NL,On Base Percentage,Andrew McCutchen,Pittsburgh,.410
2014,NL,RBI,Adrian Gonzalez,Los Angeles,116
2014,NL,Runs,Anthony Rendon,Washington,111
2014,NL,Slugging Average,Giancarlo Stanton,Miami,.555
2014,NL,Stolen Bases,Dee Strange-Gordon,Los Angeles,64
2014,NL,Total Bases,Giancarlo Stanton,Miami,299
2014,NL,Triples,Dee Strange-Gordon,Los Angeles,12
2015,NL,Base on Balls,Joey Votto,Cincinnati,143
2015,NL,Batting Average,Dee Gordon,Miami,.333
2015,NL,Doubles,Matt Carpenter,St. Louis,44
2015,NL,Hits,Dee Gordon,Miami,205
2015,NL,Home Runs,Nolan Arenado,Colorado,42
2015,NL,Home Runs,Bryce Harper,Washington,42
2015,NL,On Base Percentage,Bryce Harper,Washington,.460
2015,NL,RBI,Nolan Arenado,Colorado,130
2015,NL,Runs,Bryce Harper,Washington,118
2015,NL,Slugging Average,Bryce Harper,Washington,.649
2015,NL,Stolen Bases,Dee Gordon,Miami,58
2015,NL,Total Bases,Nolan Arenado,Colorado,354
2015,NL,Triples,David Peralta,Arizona,10
2016,NL,Base on Balls,Paul Goldschmidt,Arizona,110
2016,NL,Batting Average,DJ LeMahieu,Colorado,.348
2016,NL,Doubles,Daniel Murphy,Washington,47
2016,NL,Hits,Jean Segura,Arizona,203
2016,NL,Home Runs,Nolan Arenado,Colorado,41
2016,NL,Home Runs,Chris Carter,Milwaukee,41
2016,NL,On Base Percentage,Joey Votto,Cincinnati,.434
2016,NL,RBI,Nolan Arenado,Colorado,133
2016,NL,Runs,Kris Bryant,Chicago,121
2016,NL,Slugging Average,Daniel Murphy,Washington,.595
2016,NL,Stolen Bases,Jonathan Villar,Milwaukee,62
2016,NL,Total Bases,Nolan Arenado,Colorado,352
2016,NL,Triples,Brandon Crawford,San Francisco,11
2016,NL,Triples,Cesar Hernandez,Philadelphia,11
2016,NL,Triples,Chris Owings,Arizona,11
2017,NL,Base on Balls,Joey Votto,Cincinnati Reds,134
2017,NL,Batting Average,Charlie Blackmon,Colorado Rockies,.331
2017,NL,Doubles,Nolan Arenado,Colorado Rockies,43
2017,NL,Doubles,Daniel Murphy,Washington Nationals,43
2017,NL,Hits,Charlie Blackmon,Colorado Rockies,213
2017,NL,Home Runs,Giancarlo Stanton,Miami Marlins,59
2017,NL,On Base Percentage,Joey Votto,Cincinnati Reds,.454
2017,NL,RBI,Giancarlo Stanton,Miami Marlins,132
2017,NL,Runs,Charlie Blackmon,Colorado Rockies,137
2017,NL,Slugging Average,Giancarlo Stanton,Miami Marlins,.631
2017,NL,Stolen Bases,Dee Gordon,Miami Marlins,60
2017,NL,Total Bases,Charlie Blackmon,Colorado Rockies,387
2017,NL,Triples,Charlie Blackmon,Colorado Rockies,14
2018,NL,Base on Balls,Bryce Harper,Washington Nationals,130
2018,NL,Batting Average,Christian Yelich,Milwaukee Brewers,.326
2018,NL,Doubles,Freddie Freeman,Atlanta Braves,44
2018,NL,Doubles,Anthony Rendon,Washington Nationals,44
2018,NL,Hits,Freddie Freeman,Atlanta Braves,191
2018,NL,Home Runs,Nolan Arenado,Colorado Rockies,38
2018,NL,On Base Percentage,Joey Votto,Cincinnati Reds,.417
2018,NL,RBI,Javier Baez,Chicago Cubs,111
2018,NL,Runs,Charlie Blackmon,Colorado Rockies,119
2018,NL,Slugging Average,Christian Yelich,Milwaukee Brewers,.598
2018,NL,Stolen Bases,Trea Turner,Washington Nationals,43
2018,NL,Total Bases,Christian Yelich,Milwaukee Brewers,343
2018,NL,Triples,Ketel Marte,Arizona Diamondbacks,12
2019,NL,Base on Balls,Rhys Hoskins,Philadelphia Phillies,116
2019,NL,Batting Average,Christian Yelich,Milwaukee Brewers,.329
2019,NL,Doubles,Anthony Rendon,Washington Nationals,44
2019,NL,Doubles,Corey Seager,Los Angeles Dodgers,44
2019,NL,Hits,Ozzie Albies,Atlanta Braves,189
2019,NL,Home Runs,Pete Alonso,New York Mets,53
2019,NL,On Base Percentage,Christian Yelich,Milwaukee Brewers,.429
2019,NL,RBI,Anthony Rendon,Washington Nationals,126
2019,NL,Runs,Ronald Acuna Jr.,Atlanta Braves,127
2019,NL,Slugging Average,Christian Yelich,Milwaukee Brewers,.671
2019,NL,Stolen Bases,Ronald Acuna Jr.,Atlanta Braves,37
2019,NL,Total Bases,Cody Bellinger,Los Angeles Dodgers,351
2019,NL,Triples,Eduardo Escobar,Arizona Diamondbacks,10
2020,NL,Base on Balls,Bryce Harper,Philadelphia Phillies,49
2020,NL,Batting Average,Juan Soto,Washington Nationals,.351
2020,NL,Doubles,Freddie Freeman,Atlanta Braves,23
2020,NL,Hits,Trea Turner,Washington Nationals,78
2020,NL,Home Runs,Marcell Ozuna,Atlanta Braves,18
2020,NL,On Base Percentage,Juan Soto,Washington Nationals,.490
2020,NL,RBI,Marcell Ozuna,Atlanta Braves,56
2020,NL,Runs,Freddie Freeman,Atlanta Braves,51
2020,NL,Slugging Average,Juan Soto,Washington Nationals,.695
2020,NL,Stolen Bases,Trevor Story,Colorado Rockies,15
2020,NL,Total Bases,Marcell Ozuna,Atlanta Braves,145
2020,NL,Triples,Trevor Story,Colorado Rockies,4
2020,NL,Triples,Trea Turner,Washington Nationals,4
2020,NL,Triples,Mike Yastrzemski,San Francisco Giants,4
2021,NL,Base on Balls,Juan Soto,Washington Nationals,145
2021,NL,Batting Average,Trea Turner,Washington Nationals,.328
2021,NL,Batting Average,Trea Turner,Los Angeles Dodgers,.328
2021,NL,Doubles,Bryce Harper,Philadelphia Phillies,42
2021,NL,Hits,Trea Turner,Washington Nationals,195
2021,NL,Hits,Trea Turner,Los Angeles Dodgers,195
2021,NL,Home Runs,Fernando Tatis Jr.,San Diego Padres,42
2021,NL,On Base Percentage,Juan Soto,Washington Nationals,.465
2021,NL,RBI,Adam Duvall,Miami Marlins,113
2021,NL,RBI,Adam Duvall,Atlanta Braves,113
2021,NL,Runs,Freddie Freeman,Atlanta Braves,120
2021,NL,Slugging Average,Bryce Harper,Philadelphia Phillies,.615
2021,NL,Stolen Bases,Trea Turner,Washington Nationals,32
2021,NL,Stolen Bases,Trea Turner,Los Angeles Dodgers,32
2021,NL,Total Bases,Trea Turner,Washington Nationals,319
2021,NL,Total Bases,Trea Turner,Los Angeles Dodgers,319
2021,NL,Triples,David Peralta,Arizona Diamondbacks,8
2021,NL,Triples,Bryan Reynolds,Pittsburgh Pirates,8
2022,NL,Base on Balls,Juan Soto,Washington Nationals,135
2022,NL,Base on Balls,Juan Soto,San Diego Padres,135
2022,NL,Batting Average,Jeff McNeil,New York Mets,.326
2022,NL,Doubles,Freddie Freeman,Los Angeles Dodgers,44
2022,NL,Hits,Freddie Freeman,Los Angeles Dodgers,11
2022,NL,Home Runs,Kyle Schwarber,Philadelphia Phillies,46
2022,NL,On Base Percentage,Freddie Freeman,Los Angeles Dodgers,.407
2022,NL,RBI,Pete Alonso,New York Mets,131
2022,NL,Runs,Mookie Betts,Los Angeles Dodgers,117
2022,NL,Runs,Freddie Freeman,Los Angeles Dodgers,117
2022,NL,Slugging Average,Paul Goldschmidt,St. Louis Cardinals,.578
2022,NL,Stolen Bases,Jon Berti,Miami Marlins,41
2022,NL,Total Bases,Austin Riley,Atlanta Braves,325
2022,NL,Triples,Gavin Lux,Los Angeles Dodgers,7
2022,NL,Triples,Brandon Nimmo,New York Mets,7
2023,NL,Base on Balls,Juan Soto,San Diego Padres,132
2023,NL,Batting Average,Luis Arraez,Miami Marlins,.354
2023,NL,Doubles,Freddie Freeman,Los Angeles Dodgers,59
2023,NL,Hits,Ronald Acuña Jr.,Atlanta Braves,217
2023,NL,Home Runs,Matt Olson,Atlanta Braves,54
2023,NL,On Base Percentage,Ronald Acuña Jr.,Atlanta Braves,.416
2023,NL,RBI,Matt Olson,Atlanta Braves,139
2023,NL,Runs,Ronald Acuña Jr.,Atlanta Braves,149
2023,NL,Slugging Average,Matt Olson,Atlanta Braves,.604
2023,NL,Stolen Bases,Ronald Acuña Jr.,Atlanta Braves,73
2023,NL,Total Bases,Ronald Acuña Jr.,Atlanta Braves,383
2023,NL,Triples,Corbin Carroll,Arizona Diamondbacks,10
2024,NL,Base on Balls,Kyle Schwarber,Philadelphia,105
2024,NL,Batting Average,Luis Arraez,Miami,.314
2024,NL,Batting Average,Luis Arraez,San Diego,.314
2024,NL,Doubles,Ezequiel Tovar,Colorado,45
2024,NL,Hits,Luis Arraez,Miami,200
2024,NL,Hits,Luis Arraez,San Diego,200
2024,NL,Home Runs,Shohei Ohtani,Los Angeles,54
2024,NL,On Base Percentage,Shohei Ohtani,Los Angeles,.390
2024,NL,RBI,Shohei Ohtani,Los Angeles,130
2024,NL,Runs,Shohei Ohtani,Los Angeles,134
2024,NL,Slugging Average,Shohei Ohtani,Los Angeles,.646
2024,NL,Stolen Bases,Elly De La Cruz,Cincinnati,67
2024,NL,Total Bases,Shohei Ohtani,Los Angeles,411
2024,NL,Triples,Corbin Carroll,Arizona,14
2025,NL,Base on Balls,Juan Soto,New York,127
2025,NL,Batting Average,Trea Turner,Philadelphia,.304
2025,NL,Doubles,Pete Alonso,New York,41
2025,NL,Doubles,Matt Olson,Atlanta,41
2025,NL,Hits,Luis Arraez,San Diego,181
2025,NL,Home Runs,Kyle Schwarber,Philadelphia,56
2025,NL,On Base Percentage,Juan Soto,New York,.396
2025,NL,RBI,Kyle Schwarber,Philadelphia,132
2025,NL,Runs,Shohei Ohtani,Los Angeles,146
2025,NL,Slugging Average,Shohei Ohtani,Los Angeles,.622
2025,NL,Stolen Bases,Oneil Cruz,Pittsburgh,38
2025,NL,Stolen Bases,Juan Soto,New York,38
2025,NL,Total Bases,Shohei Ohtani,Los Angeles,380
2025,NL,Triples,Corbin Carroll,Arizona,17
